"Year","Country","Registered","Senior","U20","Female","MaleRefs","FemaleRefs","IndoorRinks","OutdoorRinks","Population","WM","WMI","WMII","WMIII","WM20","WM20I","WM20II","WM20III","WM18","WM18I","WM18II","WM18III","OGM","WW","WWI","WWII","WWIII","WWIV","WWV","WW18","WW18I","WW18II","OGW"
2018,"Slovakia",10727,2196,7979,552,168,10,62,17,5445829,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
2018,"Slovenia",1114,158,889,67,45,3,7,0,1972126,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
2018,"South Africa",766,260,363,143,48,6,7,0,54841552,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2018,"Spain",1080,152,685,243,26,3,11,0,48958159,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018,"Sweden",62701,14042,43318,5341,6359,129,362,136,9960487,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0
2018,"Switzerland",27528,11202,14619,1707,1141,54,46,111,8236303,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0
2018,"Thailand",359,116,207,36,5,0,13,0,68414135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Turkey",1196,208,680,308,77,57,30,2,80845215,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2018,"Turkmenistan",354,80,273,1,6,0,4,0,5351277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018,"Ukraine",5895,1871,3843,181,56,0,25,2,44033874,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2018,"United Arab Emirates",563,215,270,78,15,2,5,0,6072475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018,"United States",562145,155387,327403,79355,23880,1451,1535,500,326625791,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0
2019,"Andorra",56,24,5,27,0,0,1,0,85708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Argentina",980,610,130,240,25,6,3,1,44694198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Armenia",289,110,179,0,8,0,3,2,3038217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Australia",4716,3052,962,702,281,27,22,0,23470145,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2019,"Austria",7670,3294,3797,579,270,12,42,35,8793370,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Belarus",4580,401,4172,7,157,3,39,2,9527543,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2019,"Belgium",1785,936,698,151,129,11,15,0,11570762,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019,"Bosnia & Herzegovina",187,39,112,36,6,0,1,3,3849891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019,"Brazil",21,20,1,0,0,0,0,0,208846892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Bulgaria",910,169,692,49,18,4,6,3,7057504,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2019,"Canada",621026,104569,427725,88732,28333,2308,3300,5000,37640655,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
2019,"Chile",250,120,80,50,0,0,7,1,17925262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"China",8384,482,7094,808,178,71,213,197,1384688986,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Chinese Taipei",781,135,529,117,44,5,3,0,23545963,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2019,"Croatia",597,147,388,62,13,0,3,2,4270480,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019,"Czech Republic",121613,90610,27263,3740,2160,97,200,8,10686269,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
2019,"Denmark",5147,2527,1918,702,122,5,27,0,5809502,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2019,"DPR Korea",2400,200,1200,1000,45,2,3,13,25381085,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019,"Estonia",1077,124,862,91,43,1,11,10,1244288,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019,"Finland",64641,29276,30931,4434,1731,60,274,53,5537364,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
2019,"France",21667,8818,10418,2431,84,7,117,9,67364357,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2019,"Georgia",625,147,431,47,4,0,4,1,4926087,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Germany",21340,5226,13783,2331,289,47,218,45,80457737,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2019,"Great Britain",8162,3522,3751,889,256,28,68,0,65105246,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2019,"Greece",165,70,70,25,3,0,3,0,10761523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Hong Kong",320,110,160,50,15,6,4,0,7213338,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2019,"Hungary",7106,1182,4981,943,167,13,46,12,9772756,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2019,"Iceland",624,144,320,160,8,3,3,0,343518,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2019,"India",1502,723,415,364,11,3,2,16,1296834042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Indonesia",148,45,85,18,4,1,4,0,262787403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Ireland",360,140,170,50,3,1,0,0,5068050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Israel",570,268,285,17,26,4,2,0,8424904,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Italy",5210,1146,3654,410,137,4,58,12,62246674,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Jamaica",20,0,20,0,0,0,0,0,2812090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Japan",18837,12021,5344,1472,792,64,117,50,126168156,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
2019,"Kazakhstan",6915,355,6395,165,65,7,24,215,18744548,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2019,"Korea",3260,224,2608,428,64,4,30,0,51418097,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019,"Kuwait",530,150,177,203,4,1,3,0,2916467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019,"Kyrgyzstan",1530,1200,300,30,5,0,3,8,5849296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019,"Latvia",7000,5119,1807,74,137,20,16,3,1923559,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019,"Liechtenstein",24,18,5,1,0,0,0,0,38547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Lithuania",2466,1360,1016,90,25,2,6,3,2793284,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019,"Luxembourg",464,160,280,24,12,0,3,0,605764,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019,"Macau",121,40,71,10,8,2,1,0,606340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Malaysia",260,100,80,80,12,2,2,0,31809660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Mexico",2141,703,1234,204,23,3,22,0,125959205,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019,"Mongolia",730,280,446,4,8,0,2,19,3103428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Morocco",225,129,74,22,3,0,2,0,34314130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Nepal",26,0,14,12,1,1,1,0,29717587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Netherlands",4232,1098,2611,523,144,8,19,0,17151228,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019,"New Zealand",1330,560,600,170,28,6,6,5,4545627,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2019,"North Macedonia",81,37,33,11,4,0,0,1,2118945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Norway",10353,2225,6802,1326,300,15,49,3,5372191,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Oman",73,38,35,0,2,0,2,0,4613241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Philippines",131,41,57,33,11,0,4,0,105893381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Poland",3770,1050,2400,320,150,12,20,5,38420687,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019,"Portugal",94,57,20,17,0,0,0,0,10355493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Qatar",187,31,144,12,7,0,3,0,2740479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Romania",1964,427,1396,141,30,3,7,2,21457116,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2019,"Russia",112236,17100,92486,2650,1495,82,612,2710,142122776,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
2019,"Serbia",606,456,73,77,32,2,3,1,7078110,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Singapore",533,333,149,51,22,2,2,0,5872919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Slovakia",11394,2091,8819,484,360,14,71,28,5445040,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2019,"Slovenia",1142,153,903,86,45,3,7,0,2102126,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2019,"South Africa",706,220,311,175,56,16,7,1,55380210,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2019,"Spain",1043,135,681,227,24,3,11,0,49331076,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019,"Sweden",55431,14033,35425,5973,6444,210,360,136,10272518,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
2019,"Switzerland",27867,9566,16377,1924,1146,51,48,111,8292809,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
2019,"Thailand",641,240,307,94,6,1,13,0,68615858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019,"Turkey",1553,350,715,488,130,70,30,2,81257239,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2019,"Turkmenistan",307,89,218,0,6,0,5,0,5411012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019,"Ukraine",5384,1812,3420,152,50,2,21,2,43952299,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2019,"United Arab Emirates",855,305,475,75,16,4,4,0,9701315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019,"United States",567908,162647,322453,82808,23855,1569,1535,500,329256465,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
2020,"Algeria",97,80,15,2,1,0,1,0,42972878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Andorra",89,27,32,30,0,0,1,0,77000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Argentina",980,610,130,240,25,6,3,1,45479118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Armenia",278,117,161,0,8,0,3,2,3021324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Australia",5137,3076,1236,825,288,25,22,0,25466459,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2020,"Austria",7670,3294,3797,579,270,12,42,35,8859449,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Belarus",5525,517,4970,38,165,2,41,2,9477918,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Belgium",1760,842,777,141,154,10,14,0,11720716,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Bosnia & Herzegovina",187,39,112,36,6,0,1,3,3835586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Brazil",21,20,1,0,0,0,0,0,211715973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Bulgaria",932,176,703,53,21,3,6,4,6966899,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Canada",607951,76899,429173,101879,28936,2551,2860,5000,37971020,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2020,"Chile",250,120,80,50,0,0,7,1,18186770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"China",9506,537,8147,822,188,150,537,285,1394015977,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Chinese Taipei",878,156,578,144,48,9,3,0,23603049,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2020,"Croatia",110,47,38,25,8,2,0,0,49084841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Croatia",550,143,346,61,15,0,4,1,4227746,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020,"Czech Republic",129595,95163,30290,4142,2185,89,200,8,10702498,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2020,"Denmark",5147,2527,1918,702,122,5,27,0,5869410,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"DPR Korea",2400,200,1200,1000,45,2,3,13,25643466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Estonia",1105,118,866,121,40,3,11,10,1228624,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Finland",71063,27995,37162,5906,1778,69,282,62,5571665,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2020,"France",21582,8739,10221,2622,110,6,110,9,67848156,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Georgia",704,158,494,52,12,0,5,1,3997000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Germany",21336,5432,13653,2251,302,43,218,45,80159662,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020,"Great Britain",11148,6353,3931,864,307,27,68,0,65761117,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Greece",290,125,153,12,0,0,3,0,10607051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Hong Kong",555,75,393,87,42,8,4,0,7249907,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Hungary",7802,1330,5328,1144,182,5,49,12,9771827,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Iceland",675,152,355,168,18,7,3,0,350734,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2020,"India",1502,723,415,364,11,3,2,16,1326093247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Indonesia",135,45,75,15,5,1,5,0,267026366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Iran",233,100,30,103,30,20,6,0,84923314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Ireland",360,172,150,38,5,1,0,0,5176569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Israel",570,268,285,17,26,4,2,0,8675475,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Italy",4926,1061,3489,376,111,4,58,12,62402659,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Jamaica",20,0,20,0,0,0,0,0,2808570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Japan",18641,7656,9546,1439,919,81,61,1,125507472,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Kazakhstan",7684,477,7034,173,59,3,39,127,19091949,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2020,"Korea",3114,180,2531,403,56,5,35,2,51835110,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Kuwait",402,115,124,163,12,8,1,0,2993706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Kyrgyzstan",1530,1200,300,30,5,0,3,8,5964897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Latvia",7460,5229,2008,223,171,26,19,3,1881232,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Lebanon",208,90,54,64,0,0,0,0,5469612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Liechtenstein",41,34,7,0,1,0,0,1,39137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Lithuania",2550,1360,1100,90,26,1,7,2,2731464,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Luxembourg",492,175,285,32,20,0,3,0,628381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Macau",111,34,58,19,8,0,1,0,614458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Malaysia",260,100,80,80,12,2,2,0,32652083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Mexico",2690,820,1600,270,24,4,18,0,128649565,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2020,"Mongolia",730,280,446,4,8,0,2,19,3168026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Morocco",225,129,74,22,3,0,2,0,35561654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Nepal",26,0,14,12,1,1,1,0,30327877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Netherlands",3528,1803,1363,362,133,20,23,0,17280397,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2020,"New Zealand",1791,1050,552,189,70,15,7,2,4925477,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2020,"North Macedonia",81,37,33,11,4,0,0,1,2125971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Norway",10270,2284,6626,1360,320,18,49,3,5467439,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Oman",73,38,35,0,2,0,2,0,4664844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Philippines",203,98,58,47,14,2,4,0,109180815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Poland",3770,1050,2400,320,200,11,25,10,38282325,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Portugal",94,57,20,17,0,0,0,0,10302674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Qatar",185,29,144,12,7,0,3,0,2735707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Romania",2131,457,1513,161,54,0,7,1,21302893,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Russia",100701,17824,80736,2141,1314,42,790,5944,141722205,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2020,"Serbia",714,151,488,75,24,2,3,1,7012165,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Singapore",528,304,166,58,16,3,2,0,6209660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Slovakia",10970,1670,8848,452,362,15,74,27,5440602,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2020,"Slovenia",1254,219,953,82,42,3,7,0,2102678,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"South Africa",922,449,311,162,54,15,9,1,56463617,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Spain",964,120,603,241,27,2,11,0,50015792,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,"Sweden",73293,15502,49948,7843,6522,272,363,34,10202491,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2020,"Switzerland",30655,9805,18839,2011,1242,48,49,111,8403994,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2020,"Thailand",575,63,458,54,17,1,4,0,68977400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Turkey",1500,390,675,435,74,43,12,0,82017514,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2020,"Turkmenistan",347,165,182,0,6,0,5,0,5528627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Ukraine",5340,1749,3438,153,52,0,24,3,43922939,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020,"United Arab Emirates",590,155,337,98,18,5,4,0,9992083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"United States",561700,272580,205018,84102,24121,1740,1550,500,332639102,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2020,"Uzbekistan",369,113,252,4,8,0,4,0,30565411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Algeria",97,80,15,2,1,0,1,0,43576691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Qatar",253,31,149,73,7,0,3,0,2479995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Andorra",89,27,32,30,0,0,1,0,85645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Romania",2317,487,1649,181,50,0,7,1,21230362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Argentina",980,610,130,240,25,6,3,1,45864941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Russia",112786,17972,92486,2328,1850,55,790,6012,142320790,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2021,"Armenia",187,79,108,0,6,0,3,2,3011609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Serbia",754,170,501,83,24,2,3,1,6974289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Australia",3888,2343,952,593,229,16,21,0,25809973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Singapore",220,140,45,35,10,2,1,0,5866139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Austria",5193,2249,2455,489,265,10,47,41,8884864,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021,"Slovakia",10822,1590,8505,727,307,9,75,27,5436066,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021,"Belarus",5204,512,4672,20,165,2,42,2,9441842,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021,"Slovenia",996,213,719,64,44,3,7,0,2102106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Belgium",1662,791,744,127,127,9,14,0,11778842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
